1623247177,s,c,points,10000,10,1,32,0.00513641,0.427038
1623247231,s,c,points,10000,10,1,60,0.00392397,0.798041
1623247401,s,c,points,10000,10,1,58,0.00392833,0.771564
1623247406,s,c,points,10000,10,1,50,0.00393194,0.66649
1623247412,s,c,points,10000,10,1,22,0.00394917,0.292573
1623247418,s,c,points,10000,10,1,37,0.0039733,0.493424
1623247422,s,c,points,10000,10,1,34,0.00395146,0.452585
1623247424,s,c,points,10000,10,1,49,0.00396216,0.652783
1623247426,s,c,points,10000,10,1,36,0.00392389,0.478633
1623247428,s,c,points,10000,10,1,29,0.00392191,0.386214
1623247430,s,c,points,10000,10,1,15,0.00397543,0.199963
1623247433,s,c,points,10000,10,1,33,0.00394249,0.438846
1623247437,s,c,points,10000,10,1,36,0.00393639,0.478588
1623247444,s,c,points,10000,10,1,33,0.00391402,0.438675
1623247448,s,c,points,10000,10,1,46,0.00391633,0.611863
1623247450,s,c,points,10000,10,1,28,0.00413785,0.372754
1623247452,s,c,points,10000,10,1,27,0.00393747,0.359487
1623247457,s,c,points,10000,10,1,34,0.0039271,0.453134
1623247461,s,c,points,10000,10,1,20,0.00402294,0.266318
1623247466,s,c,points,10000,10,1,26,0.00392711,0.346368
1623247469,s,c,points,10000,10,1,25,0.00390973,0.332389
1623247471,s,c,points,10000,10,1,27,0.00393524,0.359066
1623247475,s,c,points,10000,10,1,24,0.00390833,0.319717
1623247477,s,c,points,10000,10,1,26,0.00400365,0.345997
1623247479,s,c,points,10000,10,1,19,0.00397679,0.253073
1623247483,s,c,points,10000,10,1,28,0.00390967,0.372296
1623247486,s,c,points,10000,10,1,45,0.0039307,0.598509
1623247488,s,c,points,10000,10,1,28,0.00394664,0.372571
1623247493,s,c,points,10000,10,1,27,0.00393318,0.359673
1623247500,s,c,points,10000,10,1,31,0.00394499,0.412049
1623247569,s,c,points,50000,10,1,59,0.018976,3.92399
1623247579,s,c,points,50000,10,1,60,0.0189601,3.99017
1623247584,s,c,points,50000,10,1,44,0.0190042,2.92514
1623247590,s,c,points,50000,10,1,54,0.0189587,3.58915
1623247596,s,c,points,50000,10,1,43,0.0189953,2.86004
1623247601,s,c,points,50000,10,1,51,0.0190531,3.39164
1623247607,s,c,points,50000,10,1,53,0.019455,3.53203
1623247613,s,c,points,50000,10,1,53,0.0190309,3.5237
1623247618,s,c,points,50000,10,1,60,0.0189127,3.98981
1623247624,s,c,points,50000,10,1,52,0.019029,3.45891
1623247628,s,c,points,50000,10,1,38,0.0190241,2.52608
1623247633,s,c,points,50000,10,1,49,0.0189749,3.26031
1623247690,s,c,points,100000,10,1,51,0.0378489,6.78434
1623247700,s,c,points,100000,10,1,60,0.0377821,7.98947
1623247709,s,c,points,100000,10,1,54,0.0377395,7.18576
1623247720,s,c,points,100000,10,1,60,0.037776,7.98383
1623247727,s,c,points,100000,10,1,41,0.0377383,5.45147
1623247737,s,c,points,100000,10,1,51,0.0377743,6.78043
1623247747,s,c,points,100000,10,1,60,0.0379706,7.97844
1623247755,s,c,points,100000,10,1,45,0.0377458,5.983
1623247764,s,c,points,100000,10,1,60,0.0378303,7.98721
1623247771,s,c,points,100000,10,1,38,0.0379388,5.05171
1623247783,s,c,points,100000,10,1,60,0.0377536,7.98328
1623247792,s,c,points,100000,10,1,55,0.0377922,7.31332
1623247845,s,c,points,150000,10,1,40,0.0608381,7.97841
1623247862,s,c,points,150000,10,1,60,0.0615836,11.98
1623247876,s,c,points,150000,10,1,60,0.0606377,12.0201
1623247898,s,c,points,150000,10,1,60,0.0610415,12.0385
1623247915,s,c,points,150000,10,1,60,0.0607681,11.9669
1623247929,s,c,points,150000,10,1,60,0.0606606,11.9686
1623247943,s,c,points,150000,10,1,46,0.0607819,9.17634
1623247959,s,c,points,150000,10,1,57,0.060713,11.3663
1623247972,s,c,points,150000,10,1,60,0.0609,11.9677
1623247986,s,c,points,150000,10,1,60,0.0607178,11.9689
1623248065,s,c,points,200000,10,1,50,0.137058,13.2899
1623248086,s,c,points,200000,10,1,60,0.136969,15.9559
1623248154,s,c,points,200000,10,1,80,0.136517,21.2693
1623248203,s,c,points,200000,10,1,66,0.136661,17.5442
1623248223,s,c,points,200000,10,1,57,0.136511,15.1604
1623248239,s,c,points,200000,10,1,50,0.136624,13.3007
1623248271,s,c,points,200000,10,1,100,0.136657,26.5981
1623248321,s,c,points,200000,10,1,48,0.136926,12.7667
1623248381,s,c,points,200000,10,1,65,0.136765,17.2779
1623248403,s,c,points,200000,10,1,56,0.13651,14.8879
1623248453,s,c,points,300000,10,1,48,0.121624,19.1545
1623248480,s,c,points,300000,10,1,57,0.121216,22.743
1623248514,s,c,points,300000,10,1,73,0.121214,29.1097
1623248554,s,c,points,300000,10,1,94,0.121936,37.5131
1623248589,s,c,points,300000,10,1,80,0.121234,31.9481
1623248614,s,c,points,300000,10,1,55,0.121211,21.9444
1623248637,s,c,points,300000,10,1,51,0.121255,20.3584
